Date,incident number,Incident type,Address,City,State,ZIP Code,County,Latitude,Longitude,Destroyed,Major,Minor,Affected,Injured,Hospitalized,Deceased,Adults,Children,Families,Assistance,Verified,Dispatched,Volunteers identified,On scene,Off scene,Primary neighborhood,Secondary neighborhood
2015-01-08,15-1291,No response needed,6648 South Union Avenue,Chicago,IL,60621,Cook,41.7728811,-87.6428172,0,0,0,0,0,0,0,0,0,0,0,2015-01-09,,,,,Englewood,ENGLEWOOD
2015-01-09,15-1298,Not eligible for services,27 East 83rd Street,Chicago,IL,60619,Cook,41.7436599,-87.6231788,0,0,0,0,0,0,0,0,0,0,0,,,,,,Chatham,"CHATHAM,BURNSIDE"
2015-01-09,15-1300,Fire,6022 South Justine Street,Chicago,IL,60636,Cook,41.784211,-87.663454,0,0,0,1,0,0,0,2,4,1,0,2015-01-09,2015-01-09,2015-01-09,2015-01-09,2015-01-09,Englewood,ENGLEWOOD
2015-01-09,15-1301,No response needed,2950 South California Avenue,Chicago,IL,60608,Cook,41.8398023,-87.6950935,0,0,0,0,0,0,0,0,0,0,0,,,,,,Little Village,LITTLE VILLAGE
2015-01-09,15-1303,Fire,4318 South Maplewood Avenue,Chicago,IL,60632,Cook,41.815002,-87.688648,0,1,0,0,0,0,0,2,2,1,930,2015-01-09,2015-01-09,2015-01-09,2015-01-09,2015-01-10,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
2015-01-09,15-1304,Fire,9218 South Cottage Grove Avenue,Chicago,IL,60619,Cook,41.726904,-87.605001,0,0,0,1,0,0,0,1,0,1,0,2015-01-09,2015-01-09,2015-01-09,2015-01-10,2015-01-10,Chatham,"CHATHAM,BURNSIDE"
2015-01-10,15-1308,Fire,5722 South Whipple Street,Chicago,IL,60629,Cook,41.789203,-87.700113,1,0,0,0,0,0,0,2,4,1,800,2015-01-10,2015-01-10,2015-01-10,2015-01-10,2015-01-10,Gage Park,"MARQUETTE PARK,GAGE PARK"
2015-01-10,15-1310,Fire,439 East 80th Street,Chicago,IL,60619,Cook,41.7492983,-87.6130608,0,0,1,0,0,0,0,4,3,1,925,2015-01-10,2015-01-10,2015-01-10,2015-01-10,2015-01-10,Chatham,"CHATHAM,BURNSIDE"
2015-01-10,15-1312,No response needed,2255 South Albany Avenue,Chicago,IL,60623,Cook,41.850191,-87.702388,0,0,0,0,0,0,0,0,0,0,0,2015-01-10,,,,,Little Village,LITTLE VILLAGE
2015-01-10,15-1313,No response needed,1941 North Kenneth Avenue,Chicago,IL,60639,Cook,41.916459,-87.737178,0,0,0,0,0,0,0,0,0,0,0,2015-01-10,,,,,Hermosa,"BELMONT CRAIGIN,HERMOSA"
2015-01-11,15-1316,Fire,7811 South Saginaw Avenue,Chicago,IL,60649,Cook,41.753224,-87.559512,0,0,0,1,0,0,0,1,9,1,2380,2015-01-11,2015-01-11,2015-01-11,2015-01-11,2015-01-11,South Shore,"SOUTH SHORE, GRAND CROSSING"
2015-01-11,15-1317,No response needed,200 West 58th Street,Chicago,IL,60621,Cook,41.7888658,-87.6317768,0,0,0,0,0,0,0,0,0,0,0,2015-01-11,,,,,Englewood,ENGLEWOOD
2015-01-11,15-1318,Fire,9036 South Cottage Grove Avenue,Chicago,IL,60619,Cook,41.729931,-87.605075,0,4,3,0,2,2,0,11,9,7,4305,2015-01-11,2015-01-11,2015-01-11,2015-01-11,2015-01-11,Chatham,"CHATHAM,BURNSIDE"
2015-01-11,15-1321,Not eligible for services,1049 East 80th Street,Chicago,IL,60619,Cook,41.7495042,-87.5983158,0,0,0,0,0,0,0,0,0,0,0,,,,,,Chatham,"CHATHAM,BURNSIDE"
2015-01-11,15-1323,Fire,2447 South Albany Avenue,Chicago,IL,60623,Cook,41.846826,-87.702286,0,1,2,0,0,0,0,10,0,3,1375,2015-01-11,2015-01-11,2015-01-11,2015-01-11,2015-01-11,Little Village,LITTLE VILLAGE
2015-01-11,15-1330,No response needed,4339 West Maypole Avenue,Chicago,IL,60624,Cook,41.8842659,-87.734662,0,0,0,0,0,0,0,0,0,0,0,2015-01-11,,,,,Garfield Park,GARFIELD PARK
2015-01-11,15-1335,Fire,7546 South Champlain Avenue,Chicago,IL,60619,Cook,41.757093,-87.609363,0,0,0,0,0,0,0,0,0,0,600,2015-01-12,2015-01-12,2015-01-12,2015-01-12,2015-01-12,Grand Crossing,"SOUTH SHORE, GRAND CROSSING"
2015-01-12,15-1336,Fire,11516 South Lafayette Avenue,Chicago,IL,60628,Cook,41.6981834,-87.6244682,0,1,1,0,1,1,0,4,1,1,885,2015-01-12,2015-01-12,2015-01-12,2015-01-12,2015-01-12,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2015-01-12,15-1337,Fire,254 West 107th Street,Chicago,IL,60628,Cook,41.700049,-87.630229,0,1,0,0,0,0,0,0,0,0,0,2015-01-12,2015-01-12,2015-01-12,2015-01-12,2015-01-12,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2015-01-12,15-1339,No response needed,12050 South Eggleston Avenue,Chicago,IL,60628,Cook,41.674605,-87.633719,0,0,0,0,0,0,0,0,0,0,0,2015-01-12,,,,,West Pullman,WEST PULLMAN
2015-01-12,15-1340,Fire,5814 South Green Street,Chicago,IL,60621,Cook,41.788281,-87.646568,0,1,0,0,0,0,0,1,0,1,160,2015-01-12,2015-01-12,2015-01-12,2015-01-12,2015-01-12,Englewood,ENGLEWOOD
2015-01-12,15-1342,No response needed,12453 South Eggleston Avenue,Chicago,IL,60628,Cook,41.667263,-87.632771,0,0,0,0,0,0,0,0,0,0,0,2015-01-12,,,,,West Pullman,WEST PULLMAN
2015-01-12,15-1350,Fire,5818 South Monitor Avenue,Chicago,IL,60638,Cook,41.786335,-87.768502,0,0,0,1,0,0,0,2,1,1,205,2015-01-13,2015-01-13,2015-01-13,,2015-01-13,Garfield Ridge,MIDWAY AIRPORT
2015-01-13,15-1353,No response needed,7341 South Crandon Avenue,Chicago,IL,60649,Cook,41.7613399,-87.568491,0,0,0,0,0,0,0,0,0,0,0,2015-01-13,,,,,South Shore,"SOUTH SHORE, GRAND CROSSING"
2015-01-11,15-1354,Not eligible for services,5814 South Green Street,Chicago,IL,60621,Cook,41.788281,-87.646568,0,0,0,0,0,0,0,0,0,0,0,2015-01-13,,,,,Englewood,ENGLEWOOD
2015-01-13,15-1355,Fire,2011 West Cullerton Street,Chicago,IL,60608,Cook,41.854697,-87.676444,0,1,0,0,0,0,0,1,0,1,425,2015-01-13,2015-01-13,2015-01-13,2015-01-13,2015-01-13,Lower West Side,LOWER WEST SIDE
2015-01-13,15-1359,Fire,139 West 107th Street,Chicago,IL,60628,Cook,41.699551,-87.627249,0,1,0,0,0,0,0,3,1,1,710,2015-01-13,2015-01-13,2015-01-13,2015-01-13,2015-01-14,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2015-01-13,15-1360,No response needed,4024 West 25th Place,Chicago,IL,60623,Cook,41.8454089,-87.72561,0,0,0,0,0,0,0,0,0,0,0,,,,,,Little Village,LITTLE VILLAGE
2015-01-14,15-1368,No response needed,6944 North Sheridan Road,Chicago,IL,60626,Cook,42.0080531,-87.6617409,0,0,0,0,0,0,0,0,0,0,0,,,,,,Rogers Park,ROGERS PARK
2015-01-14,15-1369,No response needed,7921 South Western Avenue,Chicago,IL,60620,Cook,41.7494111,-87.682583,0,0,0,0,0,0,0,0,0,0,0,,,,,,Ashburn,ASHBURN
2015-01-14,15-1370,No response needed,6115 South Oak Park Avenue,Chicago,IL,60638,Cook,41.7806861,-87.79109,0,0,0,0,0,0,0,0,0,0,0,,,,,,Clearing,MIDWAY AIRPORT
2015-01-14,15-1371,No response needed,7036 South Honore Street,Chicago,IL,60636,Cook,41.765572,-87.670249,0,0,0,0,0,0,0,0,0,0,0,2015-01-15,,,,,Englewood,ENGLEWOOD
2015-01-15,15-1372,Fire,4026 North Mozart Street,Chicago,IL,60618,Cook,41.9549166,-87.6995062,0,0,1,0,0,1,0,1,0,1,0,2015-01-15,2015-01-15,2015-01-15,,2015-01-15,Irving Park,"IRVING PARK,AVONDALE"
2015-01-15,15-1376,Fire,5320 South Wells Street,Chicago,IL,60609,Cook,41.797407,-87.632189,0,0,0,3,0,0,0,4,6,3,1460,2015-01-15,2015-01-15,2015-01-15,,2015-01-16,Fuller Park,BACK OF THE YARDS
2015-01-15,15-1378,Fire,8114 South Woodlawn Avenue,Chicago,IL,60619,Cook,41.7472459,-87.595749,0,0,0,1,0,0,0,4,5,1,215,2015-01-16,2015-01-16,2015-01-16,2015-01-16,2015-01-16,Avalon Park,"AVALON PARK,CALUMET HEIGHTS"
2015-01-16,15-1384,Fire,8151 South Coles Avenue,Chicago,IL,60617,Cook,41.746862,-87.548806,0,1,0,0,0,0,0,2,1,1,470,2015-01-16,2015-01-16,2015-01-16,2015-01-16,2015-01-16,South Chicago,SOUTH CHICAGO
2015-01-17,15-1389,No response needed,4715 South Avers Avenue,Chicago,IL,60632,Cook,41.8073849,-87.719517,0,0,0,0,0,0,0,0,0,0,0,,,,,,Archer Heights,"ARCHER HEIGHTS,WEST ELSDON"
2015-01-17,15-1391,Flood,1124 North Leclaire Avenue,Chicago,IL,60651,Cook,41.901241,-87.753643,1,0,0,0,0,0,0,2,2,1,520,2015-01-18,2015-01-18,2015-01-18,2015-01-18,2015-01-18,Austin,AUSTIN
2015-01-18,15-1392,Fire,3514 North Newcastle Avenue,Chicago,IL,60634,Cook,41.94415,-87.797483,0,1,1,0,1,1,0,2,0,1,1040,2015-01-18,2015-01-18,2015-01-18,2015-01-18,2015-01-18,Dunning,DUNNING
2015-01-18,15-1393,Fire,827 West Roscoe Street,Chicago,IL,60657,Cook,41.9435365,-87.6505584,0,2,2,0,0,0,0,5,0,4,0,2015-01-18,2015-01-18,2015-01-18,,2015-01-18,Lake View,LAKE VIEW
2015-01-18,15-1399,No response needed,433 West Van Buren Street,Chicago,IL,60607,Cook,41.8767513,-87.638243,0,0,0,0,0,0,0,0,0,0,0,,,,,,West Loop,WEST LOOP
2015-01-19,15-1403,Fire,241 North Sacramento Boulevard,Chicago,IL,60612,Cook,41.8853269,-87.70105,0,0,0,1,0,0,0,2,4,0,155,2015-01-19,2015-01-19,2015-01-19,2015-01-19,2015-01-20,Garfield Park,GARFIELD PARK
2015-01-20,15-1404,Fire,1431 South Karlov Avenue,Chicago,IL,60623,Cook,41.861552,-87.727118,0,0,1,5,0,0,0,5,0,5,0,2015-01-20,2015-01-20,2015-01-20,2015-01-20,2015-01-20,North Lawndale,NORTH LAWNDALE
2015-01-21,15-1407,Fire,641 West Division Street,Chicago,IL,60610,Cook,41.9034928,-87.6447131,0,1,1,0,0,0,0,5,1,2,980,2015-01-21,2015-01-21,2015-01-21,,2015-01-21,River North,RIVER NORTH
2015-01-21,15-1408,Fire,2423 West 51st Street,Chicago,IL,60632,Cook,41.8009137,-87.6853012,0,1,0,0,0,0,0,2,0,1,0,2015-01-21,2015-01-21,2015-01-21,2015-01-21,2015-01-21,Gage Park,"MARQUETTE PARK,GAGE PARK"
2015-01-21,15-1412,Fire,6702 South Peoria Street,Chicago,IL,60621,Cook,41.772295,-87.647324,0,0,1,0,0,0,0,1,0,0,375,2015-01-22,2015-01-22,2015-01-22,2015-01-22,2015-01-22,Englewood,ENGLEWOOD
2015-01-22,15-1419,Fire,715 North Trumbull Avenue,Chicago,IL,60624,Cook,41.894184,-87.712259,0,0,0,1,0,2,0,2,1,2,672,2015-01-22,2015-01-22,2015-01-22,2015-01-22,2015-01-23,Humboldt Park,HUMBOLDT PARK
2015-01-22,15-1420,Fire,1436 West Garfield Boulevard,Chicago,IL,60609,Cook,41.794368,-87.661227,0,0,0,1,0,0,0,3,1,1,490,2015-01-22,2015-01-22,2015-01-23,2015-01-24,2015-01-24,New City,BACK OF THE YARDS
2015-01-22,15-1422,Fire,6204 South Maplewood Avenue,Chicago,IL,60629,Cook,41.780806,-87.687695,0,0,0,1,0,0,0,1,0,1,0,2015-01-23,2015-01-23,2015-01-23,2015-01-23,2015-01-23,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
2015-01-23,15-1425,Fire,6041 South Fairfield Avenue,Chicago,IL,60629,Cook,41.783418,-87.691936,0,1,0,0,0,0,0,2,1,1,0,2015-01-23,2015-01-23,2015-01-23,2015-01-23,2015-01-23,Chicago Lawn,"MARQUETTE PARK,GAGE PARK"
2015-01-23,15-1426,Fire,8048 South Cottage Grove Avenue,Chicago,IL,60619,Cook,41.7480349,-87.6052433,0,1,0,0,0,0,0,2,2,1,520,2015-01-23,2015-01-23,2015-01-23,2015-01-23,2015-01-23,Chatham,"CHATHAM,BURNSIDE"
2015-01-23,15-1428,Fire,3510 South Rhodes Avenue #504,Chicago,IL,60653,Cook,41.8296866,-87.6151343,0,0,0,0,0,0,0,0,0,0,0,2015-01-24,2015-01-24,2015-01-24,2015-01-24,2015-01-24,Douglas,BRONZEVILLE
2015-01-24,15-1431,Fire,7830 South Bennett Avenue,Chicago,IL,60649,Cook,41.752449,-87.578797,0,1,2,0,0,0,0,3,5,1,975,2015-01-24,2015-01-24,2015-01-24,2015-01-24,2015-01-24,South Shore,"SOUTH SHORE, GRAND CROSSING"
2015-01-24,15-1433,Fire,1920 South Throop Street,Chicago,IL,60608,Cook,41.85546,-87.659126,0,0,0,7,0,0,0,8,0,7,0,2015-01-24,2015-01-24,2015-01-24,2015-01-24,2015-01-24,Lower West Side,LOWER WEST SIDE
2015-01-24,15-1434,No response needed,7655 South Carpenter Street,Chicago,IL,60620,Cook,41.754366,-87.649839,0,0,0,0,0,0,0,0,0,0,0,2015-01-24,,,,,Auburn Gresham,AUBURN GRESHAM
2015-01-24,15-1436,Fire,4235 West Van Buren Street,Chicago,IL,60624,Cook,41.8751684,-87.7317596,0,1,1,0,0,0,0,5,0,1,0,2015-01-24,2015-01-24,2015-01-24,2015-01-24,2015-01-24,Garfield Park,GARFIELD PARK
2015-01-24,15-1437,Fire,8139 South Sangamon Street,Chicago,IL,60620,Cook,41.745771,-87.647186,0,1,0,0,0,0,0,3,0,1,800,2015-01-24,2015-01-24,2015-01-24,2015-01-24,2015-01-25,Auburn Gresham,AUBURN GRESHAM
2015-01-24,15-1439,No response needed,1715 North Kimball Avenue,Chicago,IL,60647,Cook,41.912358,-87.711295,0,0,0,0,0,0,0,0,0,0,0,2015-01-25,,,,,Humboldt Park,HUMBOLDT PARK
2015-01-26,15-1447,No response needed,8059 South Winchester Avenue,Chicago,IL,60620,Cook,41.746763,-87.671483,0,0,0,0,0,0,0,0,0,0,0,2015-01-26,,,,,Auburn Gresham,AUBURN GRESHAM
2015-01-26,15-1448,Fire,1813 West Maypole Avenue,Chicago,IL,60612,Cook,41.8840398,-87.6724315,0,0,1,0,0,0,0,2,0,1,670,2015-01-26,2015-01-26,2015-01-26,,2015-01-27,United Center,UNITED CENTER
2015-01-26,15-1451,No response needed,2649 East 75th Street,Chicago,IL,60649,Cook,41.7593348,-87.5596114,0,0,0,0,0,0,0,0,0,0,0,,,,,,South Shore,"SOUTH SHORE, GRAND CROSSING"
2015-01-27,15-1454,Fire,5012 West Wabansia Avenue,Chicago,IL,60639,Cook,41.911643,-87.751675,0,0,1,0,0,0,0,3,0,1,0,2015-01-27,2015-01-27,2015-01-27,2015-01-27,2015-01-27,Austin,AUSTIN
2015-01-28,15-1461,Fire,1012 North Lawler Avenue,Chicago,IL,60651,Cook,41.899081,-87.752367,0,1,1,0,0,0,0,12,0,0,0,2015-01-29,2015-01-29,2015-01-29,2015-01-29,2015-01-29,Austin,AUSTIN
2015-01-29,15-1466,Fire,3331 South Ashland Avenue,Chicago,IL,60608,Cook,41.833241,-87.665216,0,1,0,1,0,0,0,5,1,2,1190,2015-01-29,2015-01-29,2015-01-29,2015-01-29,2015-01-29,Mckinley Park,"BRIGHTON PARK,MCKINLEY PARK"
2015-01-29,15-1468,Fire,11819 South Prairie Avenue,Chicago,IL,60628,Cook,41.6799086,-87.616611,0,0,1,0,0,0,0,1,0,0,375,2015-01-30,2015-01-30,2015-01-30,2015-01-30,2015-01-30,West Pullman,WEST PULLMAN
2015-01-29,15-1470,No response needed,9400 South Escanaba Avenue,Chicago,IL,60617,Cook,41.7245632,-87.5538953,0,0,0,0,0,0,0,0,0,0,0,2015-01-30,,,,,Calumet Heights,"AVALON PARK,CALUMET HEIGHTS"
2015-01-30,15-1473,No response needed,7631 South Maryland Avenue,Chicago,IL,60619,Cook,41.755847,-87.603719,0,0,0,0,0,0,0,0,0,0,0,2015-01-30,,,,,Grand Crossing,"SOUTH SHORE, GRAND CROSSING"
2015-01-30,15-1475,No response needed,2521 North Halsted Street,Chicago,IL,60614,Cook,41.9279431,-87.6486062,0,0,0,0,0,0,0,0,0,0,0,2015-01-30,,,,,Lincoln Park,LINCOLN PARK
2015-01-30,15-1476,Fire,3841 North Leavitt Street,Chicago,IL,60618,Cook,41.951663,-87.683188,0,0,0,0,0,0,0,0,0,0,0,2015-01-30,2015-01-30,2015-01-30,2015-01-30,2015-01-31,North Center,NORTH CENTER
2015-01-30,15-1480,Fire,803 South Karlov Avenue,Chicago,IL,60624,Cook,41.8707009,-87.72744,1,0,0,2,0,0,0,15,8,3,3855,2015-01-31,2015-01-31,2015-01-31,2015-01-31,2015-01-31,Garfield Park,GARFIELD PARK
2015-01-30,15-1481,Fire,148 West 107th Street,Chicago,IL,60628,Cook,41.6999096,-87.6275846,0,0,0,4,0,0,0,4,1,3,535,2015-01-31,2015-01-31,2015-01-31,2015-01-31,2015-01-31,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2015-01-31,15-1484,Fire,2648 West Luther Street,Chicago,IL,60608,Cook,41.847282,-87.692328,0,1,0,0,0,0,0,4,0,1,1010,2015-01-31,2015-01-31,2015-01-31,2015-01-31,2015-01-31,Little Village,LITTLE VILLAGE
2015-01-31,15-1485,Fire,7632 South Colfax Avenue,Chicago,IL,60649,Cook,41.7561996,-87.561484,1,2,0,3,0,0,0,6,0,4,470,2015-01-31,2015-01-31,2015-01-31,2015-01-31,2015-01-31,South Shore,"SOUTH SHORE, GRAND CROSSING"
2015-01-31,15-1490,Fire,2814 North Troy Street,Chicago,IL,60618,Cook,41.932547,-87.706562,0,0,1,0,0,0,0,1,0,1,0,2015-01-31,2015-01-31,2015-01-31,2015-01-31,2015-01-31,Avondale,"IRVING PARK,AVONDALE"
2015-01-31,15-1491,Fire,1652 West Ogden Avenue,Chicago,IL,60612,Cook,41.8797944,-87.6683789,0,0,1,0,0,0,0,2,0,0,0,2015-01-31,2015-01-31,2015-01-31,2015-01-31,2015-01-31,United Center,UNITED CENTER
2015-01-31,15-1495,Fire,5050 North Kenmore Avenue,Chicago,IL,60640,Cook,41.9748919,-87.656755,0,0,0,1,0,0,0,0,0,0,0,2015-02-01,2015-02-01,2015-02-01,2015-02-01,2015-02-01,Uptown,UPTOWN
2015-02-01,15-1497,No response needed,1332 South Springfield Avenue,Chicago,IL,60623,Cook,41.863359,-87.72298,0,0,0,0,0,0,0,2,2,1,0,2015-02-01,,,,,North Lawndale,NORTH LAWNDALE
2015-02-01,15-1501,Fire,9051 South Racine Avenue,Chicago,IL,60620,Cook,41.728969,-87.652784,1,0,0,0,0,0,0,1,0,0,535,2015-02-02,2015-02-02,2015-02-02,2015-02-02,2015-02-02,Washington Heights,"WASHINGTON HEIGHTS,ROSELAND"
2015-02-03,15-1508,Fire,8240 South Justine Street,Chicago,IL,60620,Cook,41.743693,-87.662396,0,1,2,0,0,0,0,5,2,3,1370,2015-02-03,2015-02-03,2015-02-03,,2015-02-03,Auburn Gresham,AUBURN GRESHAM
2015-02-03,15-1509,Fire,5110 North Hamlin Avenue,Chicago,IL,60625,Cook,41.974175,-87.723674,1,0,0,0,0,0,0,2,2,1,0,2015-02-03,2015-02-03,2015-02-03,2015-02-03,2015-02-03,Albany Park,"NORTH PARK,ALBANY PARK"
2015-02-03,15-1510,No response needed,5658 West Leland Avenue,Chicago,IL,60630,Cook,41.966189,-87.769692,0,0,0,0,0,0,0,0,0,0,0,2015-02-03,2015-02-03,2015-02-03,2015-02-03,2015-02-03,Portage Park,PORTAGE PARK
2015-02-04,15-1515,No response needed,108 West 103rd Street,Chicago,IL,60628,Cook,41.707395,-87.626415,0,0,0,0,0,0,0,0,0,0,0,2015-02-05,,,,,Roseland,"WASHINGTON HEIGHTS,ROSELAND"
2015-02-05,15-1518,Fire,5265 West North Avenue,Chicago,IL,60639,Cook,41.909166,-87.758208,0,1,0,0,0,0,0,1,1,1,450,2015-02-05,2015-02-05,2015-02-05,2015-02-05,2015-02-05,Austin,AUSTIN
2015-02-05,15-1521,Fire,8906 South Woodlawn Avenue,Chicago,IL,60619,Cook,41.732822,-87.595371,0,0,0,0,0,0,0,0,0,0,0,2015-02-06,2015-02-06,2015-02-06,2015-02-06,2015-02-06,Burnside,"CHATHAM,BURNSIDE"
2015-02-06,15-1523,Fire,5257 West Eddy Street,Chicago,IL,60641,Cook,41.944801,-87.75914,1,0,1,0,1,1,1,1,0,1,0,2015-02-06,2015-02-06,2015-02-06,2015-02-06,2015-02-06,Portage Park,PORTAGE PARK
2015-02-06,15-1524,No response needed,1410 North Orleans Street,Chicago,IL,60610,Cook,41.9080732,-87.6379953,0,0,0,0,0,0,0,0,0,0,0,2015-02-06,,,,,Old Town,OLD TOWN
2015-02-06,15-1528,Fire,1918 South Sawyer Avenue,Chicago,IL,60623,Cook,41.8548029,-87.7069,0,0,1,0,0,0,0,1,3,1,490,2015-02-06,2015-02-06,2015-02-06,,2015-02-07,North Lawndale,NORTH LAWNDALE
2015-02-07,15-1535,No response needed,13113 South Baltimore Avenue,Chicago,IL,60633,Cook,41.656864,-87.546759,0,0,0,0,0,0,0,0,0,0,0,2015-02-07,2015-02-07,,,,Hegewisch,SOUTHEAST SIDE
2015-02-07,15-1537,Fire,3259 South Halsted Street,Chicago,IL,60608,Cook,41.834739,-87.645847,0,1,1,0,0,0,0,5,4,2,2285,2015-02-07,2015-02-07,2015-02-07,,2015-02-07,Bridgeport,BRIDGEPORT
2015-02-07,15-1540,No response needed,2026 North Clark Street,Chicago,IL,60614,Cook,41.919178,-87.637178,0,0,0,0,0,0,0,0,0,0,0,2015-02-07,,,,,Lincoln Park,LINCOLN PARK
2015-02-07,15-1542,Fire,1531 North Clybourn Avenue,Chicago,IL,60610,Cook,41.9095659,-87.6465935,0,0,1,0,0,0,0,1,0,1,0,2015-02-07,2015-02-07,2015-02-07,2015-02-07,2015-02-08,Old Town,OLD TOWN
2015-02-07,15-1543,Fire,143 North Mason Avenue,Chicago,IL,60644,Cook,41.8826153,-87.7733005,0,0,1,0,0,0,0,2,0,1,450,2015-02-07,2015-02-08,2015-02-08,2015-02-08,2015-02-08,Austin,AUSTIN
2015-02-08,15-1547,Fire,2801 North Campbell Avenue,Chicago,IL,60618,Cook,41.9321561,-87.6903325,0,2,1,0,0,0,0,7,3,3,1960,2015-02-08,2015-02-08,2015-02-08,,2015-02-08,Logan Square,LOGAN SQUARE
2015-02-09,15-1555,Fire,7520 North Harlem Avenue,Chicago,IL,60631,Cook,42.0176799,-87.806631,0,0,1,5,0,0,0,6,0,6,0,2015-02-09,2015-02-09,2015-02-09,2015-02-09,2015-02-09,Edison Park,EDISON PARK
2015-02-10,15-1561,Fire,8007 South Emerald Avenue,Chicago,IL,60620,Cook,41.748546,-87.642405,0,1,0,0,0,0,0,1,1,1,450,2015-02-10,2015-02-10,2015-02-10,,2015-02-10,Auburn Gresham,AUBURN GRESHAM
2015-02-10,15-1562,Fire,1810 South Kildare Avenue,Chicago,IL,60623,Cook,41.856582,-87.73306,1,0,0,0,0,0,0,5,3,1,2005,2015-02-10,2015-02-10,2015-02-10,2015-02-10,2015-02-10,North Lawndale,NORTH LAWNDALE
2015-02-10,15-1568,Fire,5706 South Peoria Street,Chicago,IL,60621,Cook,41.790283,-87.647829,0,0,0,0,0,0,0,0,0,0,0,2015-02-11,2015-02-11,2015-02-11,,2015-02-11,Englewood,ENGLEWOOD
2015-02-11,15-1575,No response needed,6237 South Halsted Street,Chicago,IL,60621,Cook,41.780244,-87.6444099,0,0,0,0,0,0,0,0,0,0,0,2015-02-12,,,,,Englewood,ENGLEWOOD
2015-02-12,15-1576,No response needed,318 South Homan Avenue,Chicago,IL,60624,Cook,41.8767143,-87.710875,0,0,0,0,0,0,0,0,0,0,0,2015-02-12,,,,,Garfield Park,GARFIELD PARK
2015-02-12,15-1579,No response needed,8400 South Ada Street,Chicago,IL,60620,Cook,41.741203,-87.657468,0,0,0,0,0,0,0,0,0,0,0,2015-02-12,,,,,Auburn Gresham,AUBURN GRESHAM
2015-02-12,15-1581,Fire,738 West 48th Place,Chicago,IL,60609,Cook,41.806403,-87.644638,0,0,0,1,0,0,0,1,3,1,115,2015-02-12,2015-02-12,2015-02-12,2015-02-12,2015-02-12,New City,BACK OF THE YARDS
2015-02-12,15-1584,Fire,3604 North Bosworth Avenue,Chicago,IL,60613,Cook,41.9471695,-87.6676721,0,0,2,2,0,0,0,0,0,4,0,2015-02-12,2015-02-12,2015-02-12,2015-02-12,2015-02-13,Lake View,LAKE VIEW
2015-02-13,15-1590,Fire,6816 North Wolcott Avenue,Chicago,IL,60626,Cook,42.005929,-87.678235,0,0,2,0,0,0,0,5,3,2,905,2015-02-13,2015-02-13,2015-02-13,2015-02-13,2015-02-13,Rogers Park,ROGERS PARK
2015-02-13,15-1594,No response needed,9218 South Dobson Avenue,Chicago,IL,60619,Cook,41.727001,-87.59888,0,0,0,0,0,0,0,0,0,0,0,2015-02-14,,,,,Burnside,"CHATHAM,BURNSIDE"
2015-02-14,15-1595,Fire,1148 North Keeler Avenue,Chicago,IL,60651,Cook,41.902264,-87.73147,1,0,1,2,0,0,0,4,10,2,2790,2015-02-14,2015-02-14,2015-02-14,,2015-02-14,Humboldt Park,HUMBOLDT PARK
2015-02-14,15-1598,Fire,3558 South Maplewood Avenue,Chicago,IL,60632,Cook,41.828498,-87.689006,0,0,0,2,0,0,0,0,0,0,0,2015-02-14,2015-02-14,2015-02-14,2015-02-15,2015-02-15,Brighton Park,"BRIGHTON PARK,MCKINLEY PARK"
2015-02-14,15-1600,Not eligible for services,3211 West Fulton Boulevard,Chicago,IL,60624,Cook,41.886065,-87.706763,0,0,0,0,0,0,0,0,0,0,0,2015-02-15,2015-02-15,,,,Garfield Park,GARFIELD PARK
2015-02-15,15-1602,No response needed,3409 North Broadway,Chicago,IL,60657,Cook,41.943593,-87.6447004,0,0,0,0,0,0,0,0,0,0,0,2015-02-15,,,,,Lake View,LAKE VIEW
2015-02-15,15-1604,Fire,1972 West Devon Avenue,Chicago,IL,60660,Cook,41.9981544,-87.6796782,1,0,0,0,0,0,1,3,1,2,75,2015-02-15,2015-02-15,2015-02-15,2015-02-15,2015-02-15,West Ridge,WEST RIDGE
2015-02-15,15-1605,No response needed,572 North Long Avenue,Chicago,IL,60644,Cook,41.891014,-87.760757,0,0,0,0,0,0,0,0,0,0,0,2015-02-15,,,,,Austin,AUSTIN
2015-02-15,15-1608,Fire,572 North Long Avenue,Chicago,IL,60644,Cook,41.891014,-87.760757,0,1,0,0,0,0,0,5,0,1,1435,2015-02-15,2015-02-15,2015-02-15,,2015-02-15,Austin,AUSTIN
2015-02-15,15-1612,Fire,8831 South Prairie Avenue,Chicago,IL,60619,Cook,41.733683,-87.617208,0,1,0,0,0,0,0,0,0,0,0,2015-02-16,2015-02-16,2015-02-16,2015-02-16,2015-02-16,Chatham,"CHATHAM,BURNSIDE"
2015-02-16,15-1615,Fire,5038 South Laflin Street,Chicago,IL,60609,Cook,41.801986,-87.662708,0,0,2,0,0,0,0,2,0,2,850,2015-02-16,2015-02-16,2015-02-16,2015-02-16,2015-02-16,New City,BACK OF THE YARDS
