date,is_boarded,fire,homeless,address,zip_code,ward,community_area,latitude,longitude
2017-03-03,0,0,1,6500 S peoria st,60621,6,68,41.776074578128004,-87.64712151406613
2015-11-17,0,0,0,11616 S church st,60643,34,75,41.68252526537093,-87.67028340853655
2016-11-16,0,0,1,7443 S crandon ave,60649,7,43,41.75998971611213,-87.56882698419818
2016-06-08,0,1,0,1636 W 51st st,60609,20,61,41.801306638684906,-87.6660744719579
2017-04-10,0,0,0,11321 S yale ave,60628,34,49,41.6885770226101,-87.62899647654987
2015-05-14,1,0,1,12643 S stewart ave,60628,9,53,41.66438540935788,-87.6318133572349
2015-07-02,1,0,0,7314 S aberdeen st,60621,17,68,41.76119609285963,-87.65158934993829
2017-04-03,0,0,1,4559 S michigan ave,60653,3,38,41.811911575720075,-87.62290611131313
2016-04-18,0,0,0,6540 S sangamon st,60621,6,68,41.775322810167516,-87.64831565914622
2016-03-01,0,0,0,708 E 88th pl,60619,8,44,41.73387906307492,-87.60698660113444
2015-06-23,0,0,1,8414 S brandon ave,60617,10,46,41.74266942629249,-87.54664171709686
2015-07-27,0,0,0,1035 W 92nd pl,60620,21,73,41.725949333918,-87.64955549610845
2015-06-19,0,0,1,2217 W 50th pl,60609,15,63,41.802079610367514,-87.68022752041603
2016-07-08,0,0,0,6827 S hermitage ave,60636,17,67,41.76983146304792,-87.66759584665306
2016-06-08,0,0,0,1515 W 72nd st,60636,17,67,41.763110318508154,-87.66239116047262
2016-12-02,0,0,0,2048 W 18th pl,60608,25,31,41.85673510009357,-87.67715637537079
2015-03-10,0,0,0,4636 S dr martin luther king jr dr,60653,3,38,41.810209464776364,-87.61661274910442
2016-03-30,1,0,1,329 N latrobe ave,60644,37,25,41.88610317523207,-87.75649651945909
2015-05-11,0,0,1,7734 S langley ave,60619,6,69,41.75426427554787,-87.60773492857288
2015-07-14,0,0,0,9226 S la salle st,60620,21,49,41.72667396529921,-87.62758296314439
2015-04-03,0,0,0,5209 S bishop st,60609,16,61,41.799379093375855,-87.66108299639582
2017-05-03,0,0,0,10214 S eberhart ave,60628,9,49,41.70891650594745,-87.61137168267777
2015-08-24,0,0,0,11436 S normal ave,60628,34,49,41.686331950894925,-87.63493437523505
2015-04-16,0,0,1,4918 W van buren st,60644,29,25,41.87494276399151,-87.74762024869217
2015-04-24,0,0,0,5432 N octavia ave,60656,41,10,41.97920384540728,-87.80993441122588
2015-06-04,0,0,0,2929 W warren blvd,60612,27,27,41.88196070908976,-87.69949007753088
2016-06-29,0,0,0,7933 S ada st,60620,21,71,41.749696871536436,-87.6573551227308
2016-11-21,0,0,0,5159 S wood st,60609,16,61,41.8001924002266,-87.6696161095687
2016-06-14,0,0,0,3703 W 64th pl,60629,23,65,41.77603272184289,-87.71541031511417
2015-11-06,0,0,0,2127 W 71st pl,60636,17,67,41.7638656818326,-87.67648397784328
2015-03-11,0,0,0,1244 S homan ave,60623,24,29,41.86504881364226,-87.71050527644803
2015-05-06,0,0,1,3538 W 58th st,60629,23,63,41.78792546323453,-87.71231905312231
2017-07-04,0,0,1,7340 S green st,60621,17,68,41.7608083737379,-87.64551240396545
2016-01-28,0,0,0,5701 S california ave,60629,16,63,41.790029918803164,-87.69369639182868
2015-03-26,0,0,1,12014 S princeton ave,60628,34,53,41.67586907941872,-87.62980889370797
2017-04-08,0,0,1,4456 N hamlin ave,60625,35,14,41.96224132501767,-87.72296609165974
2017-01-05,0,0,0,217 E 134th st,60827,9,54,41.65182164740096,-87.61659562432567
2015-08-11,0,0,0,1326 E 49th st,60615,4,39,41.806031468074465,-87.5941510302095
2015-04-22,0,0,1,5119 W henderson st,60641,38,15,41.94146390227268,-87.75479763863677
2016-11-07,0,0,1,5350 W gladys ave,60644,29,25,41.87572163039426,-87.75752027753725
2015-05-21,0,0,0,712 E 72nd st,60619,6,69,41.764018742035304,-87.60750015621149
2015-08-18,0,0,0,12132 S wentworth ave,60628,9,53,41.67367772814245,-87.62734047918327
2017-07-29,1,0,0,2557 W lithuanian plaza ct,60629,17,66,41.76826860155201,-87.68747058781454
2016-07-01,0,0,0,5002 S morgan st,60609,20,61,41.80328265316569,-87.65024852211154
2016-06-29,0,0,0,3641 W 57th st,60629,23,62,41.78970864660551,-87.7144003220927
2015-06-06,0,1,0,4638 S wallace st,60609,11,61,41.809784930267426,-87.64070047430684
2016-10-31,0,0,1,1417 E 71st st,60619,8,43,41.76604341885313,-87.59020998847244
2016-04-25,0,0,1,3515 W 78th pl,60652,18,70,41.75059752407837,-87.71006716357074
2015-07-14,0,0,1,7231 S francisco ave,60629,18,66,41.76210483852111,-87.69540850841383
2016-08-23,1,0,1,10757 S cottage grove ave,60628,9,50,41.699009062343826,-87.60843479797855
2015-11-13,0,0,1,1735 N pulaski rd,60639,26,23,41.912721250566,-87.72642192970771
2016-07-29,0,1,0,5742 S princeton ave,60621,20,68,41.790016682971675,-87.63287673163302
2015-08-03,1,0,0,5926 S peoria st,60621,16,68,41.786510505451965,-87.64739037031849
2016-08-16,0,0,1,4723 S princeton ave,60609,3,37,41.80864019567514,-87.63335777759845
2016-08-25,1,1,0,3012 W cullerton st,60623,24,30,41.85457842447863,-87.70089790170348
2015-07-22,0,0,0,2320 W montana st,60647,1,22,41.92568534455406,-87.6861043059338
2015-09-21,0,0,1,10738 S edbrooke ave,60628,9,49,41.6990782417847,-87.61965801518467
2016-06-06,1,1,1,12248 S princeton ave,60628,34,53,41.67159682604355,-87.629678844515
2017-05-03,0,0,0,1755 E 93rd st,60617,8,48,41.72604058053211,-87.58103757729948
2016-10-06,0,0,0,2219 W 47th st,60609,15,61,41.80845224222787,-87.68024215054896
2016-02-29,1,0,1,3718 W lexington st,60624,24,27,41.87172730861331,-87.71833647421062
2015-04-04,0,0,0,6923 S justine st,60636,17,67,41.76814541529659,-87.66269337943119
2015-10-27,0,0,1,7131 S winchester ave,60636,17,67,41.76424997195165,-87.67230290254646
2017-07-06,0,0,0,7935 S coles ave,60617,7,46,41.75099684274392,-87.54925172660792
2015-10-17,0,0,0,7627 S indiana ave,60619,6,69,41.75600171086436,-87.61987796266381
2017-05-11,1,0,0,8617 S ashland ave,60620,21,71,41.737299825648506,-87.66310316396509
2015-07-10,0,1,0,4031 W monroe st,60624,28,26,41.87975202706048,-87.7264047292829
2017-03-23,1,0,1,10822 S torrence ave,60617,10,51,41.6988469707002,-87.55954527939356
2015-04-22,0,0,0,8435 S burley ave,60617,10,46,41.74227434631378,-87.5454239759647
2015-10-02,1,0,0,7819 S langley ave,60619,6,69,41.75271663749788,-87.60769447380368
2017-03-14,0,0,1,11548 S perry ave,60628,34,53,41.6839455558197,-87.62529799641466
2015-08-31,0,0,0,3626 S dr martin luther king jr dr,60653,4,35,41.8287511134937,-87.61709932333824
2015-10-15,0,0,0,7220 S marshfield ave,60636,17,67,41.7627091027797,-87.66497670173159
2017-02-14,1,0,0,11543 S loomis st,60643,34,53,41.68409588188942,-87.65671746123569
2015-11-20,0,0,1,11314 S green st,60643,34,75,41.688456327500646,-87.64347144900012
2017-02-14,1,0,0,6439 S eberhart ave,60637,20,42,41.777750003720094,-87.61315204269407
2017-03-13,0,0,0,7318 S maryland ave,NA,8,69,41.76191524096334,-87.6042288454968
2016-09-21,0,0,0,2609 W division st,60622,26,24,41.9029665914724,-87.69217619157644
2015-03-16,0,0,0,10800 S calhoun ave,60617,10,51,41.699142697808384,-87.56196630187802
2016-08-21,0,0,1,5944 S bishop st,60636,16,67,41.78599093017204,-87.66073811972332
2016-02-27,1,1,0,7944 S ellis ave,60619,8,44,41.75052620853163,-87.6003145794871
2015-03-27,0,0,1,7650 S evans ave,60619,6,69,41.75673770557132,-87.60658582303178
2015-06-09,0,0,0,7329 S dorchester ave,60619,8,43,41.761838000909044,-87.59088191036766
2015-08-14,0,0,1,2727 W 23rd pl,60608,12,30,41.84919509183215,-87.69358747387007
2017-06-13,1,0,1,8253 S ada st,60620,21,71,41.74400695310185,-87.65720714975234
2015-05-27,0,0,0,10821 S state st,60628,9,49,41.69745445942989,-87.6232439410113
2015-10-27,0,0,0,6905 S prairie ave,60637,6,69,41.769134108129336,-87.61856885148568
2017-04-30,0,0,0,4425 N sawyer ave,60625,33,14,41.96163550216705,-87.70948653754469
2015-06-24,1,0,0,8054 S prairie ave,60619,6,44,41.74824078630194,-87.61807702544043
2015-04-29,0,0,0,6400 S bishop st,60636,16,67,41.77770647885392,-87.66051987849954
2015-10-27,0,1,1,6747 S paulina st,60636,16,67,41.77129735481253,-87.66643425102906
2015-04-24,0,0,1,2042 W 68th pl,60636,16,67,41.76934233021421,-87.67467940881896
2015-04-09,0,0,0,10100 S state st,60628,9,49,41.71080577776481,-87.62359460387309
2016-05-25,0,0,0,5703 S winchester ave,60636,15,67,41.7902339302542,-87.67298238404601
2017-05-15,0,0,0,3112 W jackson blvd,60612,28,27,41.87734203187221,-87.70405413587459
2016-05-26,0,0,0,7439 S cottage grove ave,60619,8,69,41.75968653568038,-87.60542375663044
2015-08-27,0,0,0,4916 W berenice ave,60641,45,15,41.95063418727285,-87.75017199714588
2015-03-03,1,1,0,3973 N milwaukee ave,60641,38,15,41.952996675833326,-87.7466231098103
2016-03-15,0,0,0,5312 S morgan st,60609,20,61,41.79743998734881,-87.65009769914664
2016-08-12,0,0,1,6538 S hermitage ave,60636,15,67,41.775086471891186,-87.66777508133414
2015-10-16,0,0,0,7043 S justine st,60636,17,67,41.76595606888937,-87.66263129469851
2016-05-12,0,0,1,7353 S western ave,60636,18,66,41.76007831318054,-87.68312399429163
2016-01-06,0,0,0,1322 W grand ave,60642,1,24,41.89105408408395,-87.65948221872375
2016-01-30,0,0,0,11242 S edbrooke ave,60628,9,49,41.69004383005342,-87.61955937670197
2016-05-11,1,1,1,12706 S halsted st,60628,34,53,41.66307299745312,-87.6414150994104
2016-02-01,0,0,0,7700 S avalon ave,60619,8,45,41.755044554318054,-87.59435841062752
2016-06-02,0,0,1,6218 S wolcott ave,60636,15,67,41.78085866062731,-87.67152164587117
2015-05-05,0,0,0,743 S kenneth ave,60624,24,26,41.871271001754785,-87.73649398689305
2017-01-19,0,1,0,7801 S union ave,60620,6,71,41.75245903397721,-87.64164653602171
2016-03-29,0,0,1,9238 S university ave,60619,8,47,41.7269540776036,-87.59611116225692
2017-06-07,0,0,0,4309 W harrison st,60624,24,26,41.87334078857722,-87.7328156652467
2016-09-14,1,0,0,5612 S hermitage ave,60636,15,67,41.791946564228454,-87.6681806716584
2015-05-19,0,0,0,7748 S burnham ave,60649,7,43,41.75459918924531,-87.5570365405621
2016-11-16,0,0,0,8039 S marshfield ave,60620,21,71,41.74780045482215,-87.66458623953902
2017-03-07,0,0,0,7544 S eggleston ave,60620,6,69,41.75724759729371,-87.63568152715143
2015-10-20,0,0,0,5534 S green st,60621,20,68,41.79342039346971,-87.64635425400336
2015-09-21,0,0,0,9311 S rhodes ave,60619,9,49,41.72536576876679,-87.61060207182746
2017-07-22,0,0,1,1633 S avers ave,60623,24,29,41.85829902511675,-87.72122267902697
2015-07-01,0,0,0,9211 S wallace st,60620,21,73,41.726804666288984,-87.63850235606773
2016-04-11,0,0,1,7941 S union ave,60620,17,71,41.74992408918181,-87.64158054464394
2017-01-04,0,0,0,7128 S lafayette ave,60621,6,69,41.76457004049533,-87.62652059595995
2016-04-07,0,0,0,8748 S union ave,60620,21,71,41.735127709105576,-87.64115606053872
2017-05-04,0,0,0,6911 S eggleston ave,60621,6,68,41.76877145453413,-87.63602377555632
2016-03-22,0,1,0,8576 S vincennes ave,60620,21,71,41.738616040258734,-87.64129479424984
2016-07-07,1,0,1,7649 S rhodes ave,60619,6,69,41.755746846008634,-87.61140216666014
2015-06-20,0,0,1,5711 S campbell ave,60629,16,63,41.789973429373084,-87.68637390934637
2015-11-24,0,1,0,119 E 47th st,60653,3,38,41.80929191805757,-87.62252417793607
2016-09-12,0,0,1,5014 S hermitage ave,60609,20,61,41.80285036271012,-87.66846602615938
2015-07-09,0,0,0,4402 S berkeley ave,60653,4,39,41.815026358151734,-87.6005939683367
2017-03-21,0,0,0,8730 S mackinaw ave,60617,10,46,41.73692814264696,-87.54315222851554
2016-07-06,0,0,1,5710 S lowe ave,60621,20,68,41.79054672185993,-87.64140992717329
2017-02-13,0,0,1,8740 S escanaba ave,60617,10,46,41.736610334740575,-87.55418359559168
2016-05-16,0,1,0,1327 W 49th pl,60609,20,61,41.80412557639322,-87.65822006285401
2016-09-19,0,0,1,12439 S emerald ave,60628,34,53,41.66801232536338,-87.64038000984642
2015-07-13,1,0,0,7700 S langley ave,60619,6,69,41.75489090295136,-87.6077513262493
2016-12-06,1,0,0,6524 S drexel ave,60637,20,42,41.77636341106527,-87.60340615042624
2015-07-08,1,0,0,700 E 92nd pl,60619,9,44,41.72658015835051,-87.60700469604245
2015-12-15,0,0,0,2315 E 96th st,60617,7,51,41.72133417892281,-87.56734260596345
2016-02-19,0,0,1,5349 S maplewood ave,60632,14,63,41.7963202376878,-87.68777185675911
2016-10-27,0,1,0,6943 S paulina st,60636,17,67,41.76773319966642,-87.66632431911292
2017-02-03,0,1,1,12250 S green st,60643,34,53,41.67233848839814,-87.64294176027482
2015-06-23,0,0,1,4441 S campbell ave,60632,15,58,41.8130927824069,-87.68704365557471
2015-11-04,0,0,1,7837 S laflin st,60620,17,71,41.75151850060358,-87.66185271020738
2015-12-08,0,0,0,2019 N sawyer ave,60647,26,22,41.91800080709217,-87.70894322168564
2016-08-01,0,0,0,641 W 18th st,60616,11,31,41.8575946952328,-87.64352194596323
2015-11-12,0,0,1,5535 S hamilton ave,60636,15,67,41.79299441628492,-87.67792366587626
2016-07-18,0,0,1,307 E 113th st,60628,9,49,41.689063607875966,-87.61542462563884
2015-08-13,0,0,1,7936 S vernon ave,60619,6,44,41.75047473376298,-87.61369545344114
2016-08-16,0,0,0,739 W 54th pl,60609,20,61,41.79523365393378,-87.64371017192714
2016-07-08,0,0,0,3671 S archer ave,60609,12,59,41.82706922999605,-87.68304937512559
2016-01-19,0,0,0,1019 N lorel ave,60651,37,25,41.89890454024497,-87.75944147038138
2015-04-16,0,0,1,910 W vermont st,60643,34,53,41.66131536747732,-87.644165179102
2015-10-29,0,1,0,6534 S wood st,60636,15,67,41.7751451570679,-87.6689803728954
2016-11-16,0,1,0,6347 S vernon ave,60637,20,42,41.77939876573472,-87.61439082999611
2016-10-14,0,0,1,8026 S champlain ave,60619,6,44,41.74891427367851,-87.60880808224903
2016-02-03,0,0,0,5310 S morgan st,60609,20,61,41.797495429274825,-87.65009894394355
2017-04-14,0,0,0,5445 S winchester ave,60609,16,61,41.794946475470276,-87.67311138392253
2016-06-27,0,0,1,10017 S avenue n ,60617,10,52,41.713530493561954,-87.53888404623237
2015-10-08,0,0,1,6321 S rhodes ave,60637,20,42,41.77991830624783,-87.61201410431734
2015-05-14,0,0,0,5617 S justine st,60636,16,67,41.79191171241977,-87.66329716849694
2017-07-18,0,0,0,5406 S bishop st,60609,20,61,41.79579389383537,-87.66098923085973
2015-09-30,0,0,0,10124 S la salle st,60628,9,49,41.71032320157973,-87.62719255809701
2017-06-21,0,0,0,1646 S pulaski rd,60623,24,29,41.85802133124999,-87.72493296022516
2017-06-22,0,0,1,1445 W marquette rd,60636,16,67,41.77224183080735,-87.6606113987841
2015-06-23,0,0,1,2828 W fletcher st,60618,33,21,41.938476605117245,-87.6984911005081
2017-02-22,0,0,0,329 W 105th pl,60628,34,49,41.702508546071066,-87.63137369087609
2015-07-26,0,1,0,534 W 65th pl,60621,20,68,41.775283710196675,-87.63821897378095
2016-01-11,0,0,0,8651 S vincennes ave,60620,21,71,41.737534293716486,-87.64324801070886
2015-09-10,1,0,0,2937 W warren blvd,60612,27,27,41.881958514478036,-87.69968913243514
2015-12-22,0,0,0,535 E 68th st,60637,20,42,41.77122144440558,-87.61171457593684
2015-03-17,0,0,1,8503 S muskegon ave,60617,10,46,41.74091687149183,-87.55513051375044
2015-06-25,0,0,0,7925 S marshfield ave,60620,21,71,41.74973633588209,-87.66463633867066
2015-06-15,0,0,1,7508 S honore st,60620,17,71,41.75730194409173,-87.66969723763597
2016-06-03,1,0,0,7112 S greenwood ave,60619,5,69,41.76566018369056,-87.59826558497856
2016-10-29,0,0,1,5418 N paulina st,60640,40,77,41.98028314648167,-87.67218084898882
2016-10-06,0,0,1,12755 S emerald ave,60628,34,53,41.6620170755436,-87.64018193164107
2017-06-14,0,0,1,1642 W 80th st,60620,21,71,41.74851234208503,-87.66501095208393
2015-05-22,0,0,0,3051 S broad st,60608,11,60,41.838350002654934,-87.66106524650718
2016-04-05,0,0,0,413 W 116th st,60628,34,53,41.68337817678371,-87.63295155832266
2016-08-29,1,1,0,5711 S elizabeth st,60636,16,67,41.790306251663296,-87.65599097441549
2017-07-20,0,0,0,9356 S lowe ave,60620,21,73,41.72412795793503,-87.63964294776564
2015-12-30,0,1,0,1104 N marshfield ave,60622,1,24,41.90230078960193,-87.66869424845825
2017-04-27,0,0,0,13222 S riverdale ave,60827,9,54,41.65494301719022,-87.61074675245192
2016-06-24,0,0,0,6441 S morgan st,60621,16,68,41.777106454673586,-87.64957600809961
2015-03-26,0,0,1,8107 S kolmar ave,60652,18,70,41.74516574552407,-87.73494604195697
2016-12-29,0,1,0,5334 S hermitage ave,60609,16,61,41.79701081080824,-87.66831132896222
2016-10-25,0,0,0,4561 S wabash ave,60653,3,38,41.811843589556084,-87.62453033081985
2016-05-17,0,0,0,5409 S avers ave,60632,23,62,41.7949360593408,-87.71953306868465
2015-05-07,0,0,0,4433 W washington blvd,60624,28,26,41.881918728870964,-87.73633386781948
2015-03-31,0,0,0,1343 W cullerton st,60608,25,31,41.855175535346625,-87.65986140709157
2016-07-07,0,0,0,6640 S st lawrence ave,60637,20,42,41.774140040127605,-87.61065692887473
2015-05-26,0,0,0,10815 S hoxie ave,60617,10,51,41.69893832529272,-87.56075553557099
2017-02-08,0,0,0,8548 S exchange ave,60617,10,46,41.74012191861121,-87.55270462355026
2016-10-26,0,1,0,5304 S honore st,60609,16,61,41.79756240677265,-87.67075827493206
2016-04-12,0,0,1,5609 S seeley ave,60636,15,67,41.79191445988505,-87.6754575499197
2017-05-10,0,0,0,5542 S carpenter st,60621,16,68,41.79323580212114,-87.65120544982572
2016-11-09,0,0,1,8424 S gilbert ct,60620,21,71,41.74017428629148,-87.64246658972093
2017-06-14,0,0,0,10733 S eggleston ave,60628,34,49,41.69913395669972,-87.63414836077085
2016-08-18,0,0,0,7725 S st louis ave,60652,18,70,41.75258018794049,-87.70980109638963
2016-04-27,0,0,0,7915 S avalon ave,60619,8,45,41.75112339569398,-87.59426568962509
2015-12-30,0,0,1,8250 S ada st,60620,21,71,41.74498307715688,-87.65723331934987
2015-07-27,0,0,1,6821 S hermitage ave,60636,17,67,41.76994152827179,-87.66759910758374
2015-01-15,1,0,0,1424 E 70th st,60637,5,43,41.767839479549195,-87.5901376064304
2017-04-21,0,0,1,3321 S hamilton ave,60608,12,59,41.83359325065869,-87.6790451343022
2015-10-09,0,0,0,125 E 71st st,60619,6,69,41.76558765305193,-87.62128851706078
2015-05-22,0,0,1,3036 S union ave,60616,11,60,41.839236478478625,-87.64388154163214
2016-11-03,0,0,0,130 E 119th pl,60628,9,53,41.67715877247389,-87.61966995032726
2017-03-28,0,0,0,10539 S lafayette ave,60628,34,49,41.702747807729125,-87.6245865208861
2017-05-10,0,0,0,7237 S emerald ave,60621,6,68,41.762725054850364,-87.64296730585401
2016-08-24,0,0,0,11453 S drake ave,60655,19,74,41.68555056268197,-87.70913836808948
2015-10-15,0,0,0,1501 W 71st st,60636,17,67,41.76494225453301,-87.66142598080172
2016-04-28,0,0,1,8749 S elizabeth st,60620,21,71,41.735013056616914,-87.65452996813413
2015-09-24,0,0,0,5606 S racine ave,60636,16,67,41.79223543787671,-87.65482576394582
2017-03-19,0,0,0,7327 S honore st,60636,17,67,41.76070876504969,-87.66977684456549
2015-04-28,0,0,0,7222 S vernon ave,60619,6,69,41.76350019685602,-87.61400016129096
2017-07-07,0,0,1,6956 S throop st,60636,6,67,41.76762816554991,-87.65661045732773
2016-06-08,0,0,0,4625 S marshfield ave,60609,15,61,41.80994860292066,-87.66622590673371
2017-04-28,0,0,0,2926 N wisner ave,60618,35,21,41.93388622402348,-87.71389070361028
2015-08-04,0,0,0,9255 S sangamon st,60620,21,73,41.72574520553111,-87.64695385127148
2015-10-08,0,0,1,4805 S loomis blvd,60609,20,61,41.80675490824338,-87.66005600019409
2015-12-07,0,0,0,2821 W flournoy st,60612,28,27,41.872876546906824,-87.69659266720062
2015-04-17,0,0,1,7926 S marquette ave,60617,7,46,41.75135195654045,-87.55895101225995
2015-04-03,0,0,0,6951 S wolcott ave,60636,17,67,41.767531937327085,-87.67117331983253
2017-03-20,0,1,1,5219 S laflin st,60609,20,61,41.79917974293038,-87.66228989016147
2015-03-18,1,0,0,8722 S escanaba ave,60617,10,46,41.73694190658838,-87.55419241153855
2015-09-21,0,0,0,5404 N lovejoy ave,60630,45,11,41.97945566699342,-87.7697158369594
2015-01-26,0,0,1,8356 S kerfoot ave,60620,21,71,41.74225776568885,-87.64101798247111
2016-05-28,1,0,0,9032 S may st,60620,21,73,41.72989238958725,-87.65195294899806
2015-07-16,1,0,0,5759 S bishop st,60636,16,67,41.789353892459026,-87.66082550009952
2016-02-22,0,0,1,5058 S lamon ave,60638,22,56,41.80104669257647,-87.74542872076208
2015-12-17,0,0,0,7646 S carpenter st,60620,17,71,41.755166721584914,-87.65022211146753
2017-02-01,0,0,0,10757 S champlain ave,60628,9,50,41.69902817033207,-87.60732746353493
2016-01-05,0,0,0,2002 W 69th pl,60636,17,67,41.76753260571412,-87.67365149660664
2015-10-29,0,0,0,6319 S wolcott ave,60636,15,67,41.77900606622689,-87.67148610526473
2016-05-17,1,0,0,8937 S cornell ave,60617,8,48,41.73265868871055,-87.5839349352617
2015-10-29,0,0,0,6934 S loomis blvd,60636,6,67,41.767996752040006,-87.65904768664971
2015-06-04,0,0,0,11653 S sangamon st,60643,34,53,41.68204102353659,-87.64570483055807
2015-11-30,0,0,0,1330 W winnemac ave,60640,47,3,41.97359364945716,-87.66305837480337
2016-08-26,0,0,1,431 N lawndale ave,60624,27,23,41.88876438924332,-87.71856055076577
2016-05-11,0,0,1,9522 S princeton ave,60628,21,49,41.72122064019547,-87.63109911632755
2015-02-25,0,0,0,5207 S richmond st,60632,14,63,41.79897003447617,-87.6976103225632
2017-04-27,0,0,0,600 N hamlin ave,60624,27,23,41.89174244672145,-87.72108402759591
2017-01-24,0,0,0,7931 S dante ave,NA,8,45,41.75087814673552,-87.5894660893678
2015-04-09,0,1,1,7940 S drexel ave,60619,8,44,41.750575446225454,-87.60273705183059
2015-04-30,0,0,0,1460 W 115th st,60643,34,75,41.68486162946791,-87.65861781204048
2017-06-06,0,0,0,7212 S university ave,60619,5,69,41.76392613549679,-87.5970153721672
2017-06-08,0,0,0,6043 S racine ave,60636,16,68,41.78427407345792,-87.65462085903796
2017-03-11,0,0,0,6746 S champlain ave,60637,20,42,41.77223419566292,-87.60938949524987
2016-02-19,1,0,1,8928 S justine st,60620,21,73,41.73159938462544,-87.66172766058129
2015-06-04,0,0,1,3627 W shakespeare ave,60647,35,22,41.92002115633479,-87.71748103638843
2016-06-28,1,0,1,6634 S mozart st,60629,17,66,41.773003586408905,-87.69445899991429
2016-02-16,0,0,0,11805 S ashland ave,60643,34,53,41.67920536314616,-87.6614121372911
2015-09-23,0,0,1,8519 S aberdeen st,60620,21,71,41.73926101767822,-87.65100131372621
2015-07-31,0,1,0,6558 S hermitage ave,60636,15,67,41.77471922500432,-87.66776561134984
2015-11-21,0,0,0,6602 S may st,60621,16,68,41.77413287828233,-87.65314310110114
2015-08-19,0,0,0,3426 W walnut st,60624,28,27,41.88544882836647,-87.71178170721446
2016-11-21,1,0,1,4532 N sawyer ave,60625,33,14,41.96354605841522,-87.70954511786897
2017-03-16,0,0,0,3954 W ontario st,60624,37,23,41.8923333663208,-87.72514820320838
2015-11-27,0,0,0,2129 W 71st pl,60636,17,67,41.763865365595464,-87.6765246676235
2016-06-06,1,0,0,6120 S eberhart ave,60637,20,42,41.78355913939866,-87.61325015838813
2016-10-21,0,1,1,6349 S marshfield ave,60636,16,67,41.7785444740664,-87.66544800944806
2016-07-27,0,1,0,7535 S prairie ave,60619,6,69,41.7577064212636,-87.61829439158404
2016-02-20,0,0,1,5408 S drexel ave,60615,5,41,41.7966920654018,-87.60385674502933
2015-04-30,0,0,0,1410 W 71st st,60636,17,67,41.76497436192329,-87.6593580968435
2017-02-03,0,0,1,712 E 75th st,60619,6,69,41.75854630899529,-87.60737259885065
2015-06-11,0,0,0,5144 S marshfield ave,60609,16,61,41.80049541288893,-87.66597726281375
2015-03-31,0,0,0,1236 N central ave,60651,29,25,41.90312626071627,-87.76568947850004
2017-01-19,0,0,0,11338 S normal ave,60628,34,49,41.688112370169144,-87.6349954640337
2017-07-10,0,0,0,6714 S halsted st,60621,6,68,41.77221530041228,-87.64459076681867
2016-04-25,1,0,1,6114 S bishop st,60636,16,67,41.782903479974614,-87.66065440952096
2016-04-07,0,0,1,6420 S campbell ave,60629,16,66,41.77703703352593,-87.68602550385202
2015-05-11,0,0,1,2623 W monroe st,60612,27,27,41.88020159227773,-87.69206633803954
2015-03-16,0,1,0,535 W 60th st,60621,20,68,41.785245923301886,-87.63898168559925
2015-07-25,0,0,0,9150 S paxton ave,60617,7,48,41.72982716647793,-87.5706830097377
2016-04-06,0,0,0,6540 S sangamon st,60621,6,68,41.775322810167516,-87.64831565914622
2016-03-20,0,0,1,5715 S may st,60621,16,68,41.79026686424438,-87.65355828270243
2015-11-24,0,0,0,3516 S parnell ave,60609,11,60,41.83053662452825,-87.64000837243184
2015-07-06,0,0,1,660 W 116th st,60628,34,53,41.684035784572025,-87.6390716906988
2015-07-16,0,0,1,7801 S chappel ave,60649,8,43,41.75342180879411,-87.57480252527289
2016-08-01,0,0,1,1016 N pulaski rd,60651,37,23,41.89931533703721,-87.72620228676664
2017-05-10,0,0,1,4050 W fifth ave,60624,24,26,41.87299575182349,-87.72540527327678
2015-03-27,0,0,1,5040 N lawndale ave,60625,39,14,41.972701282791824,-87.72081498965403
2016-03-25,1,0,0,9218 S lowe ave,60620,21,73,41.7266577644375,-87.63971175625574
2015-10-15,0,0,0,7228 S wood st,60636,17,67,41.76252201539794,-87.66860794438841
2015-04-20,0,0,1,7140 S artesian ave,60629,18,66,41.76394172136156,-87.68444578891847
2017-06-05,0,0,1,2303 S kildare ave,60623,22,29,41.84947156017942,-87.73119044627457
2015-12-16,0,0,0,8137 S langley ave,60619,6,44,41.74690468856601,-87.60754005698091
2015-12-18,0,0,1,1445 N massasoit ave,60651,29,25,41.90653262876196,-87.76944879309853
2017-03-01,1,1,0,2139 S millard ave,60623,24,29,41.85308498556305,-87.7162598468192
2016-06-23,1,0,1,6350 S sacramento ave,60629,17,66,41.77904372783475,-87.69826640085422
2015-04-28,0,1,0,7527 S langley ave,60619,6,69,41.757914749716036,-87.60782546800118
2015-06-16,1,0,0,7332 S lafayette ave,60621,6,69,41.761259900827554,-87.6264679061281
2015-11-02,0,0,0,7028 S carpenter st,60621,6,68,41.76641610867964,-87.65050984221735
2015-07-16,1,0,0,5318 S may st,60609,20,61,41.79749501875177,-87.65374593358725
2015-12-04,0,0,0,9324 S la salle st,60620,21,49,41.72489014791535,-87.62753727488952
2017-02-23,0,0,1,7114 S lafayette ave,60621,6,69,41.76496804044304,-87.626533089017
2017-03-24,0,0,1,7210 S seeley ave,60636,17,67,41.76279302013201,-87.67469361303486
2016-04-22,1,0,0,8537 S dr martin luther king jr dr,60619,6,44,41.73947356386553,-87.6146063212231
