docket_number,violation_number,issued_date,issuing_department,last_hearing_date,property_address,violation_type,entity_or_person_s,disposition_description,total_fines,total_administrative_costs,interest_amount,collection_costs_or_attorney_fees,court_cost,original_total_amount_due,total_paid,current_amount_due
17CP012421,P005214212,2017-01-16,POLICE,2017-03-03T09:00:00Z,6407 s maplewood,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012421,P005214213,2017-01-16,POLICE,2017-03-03T09:00:00Z,6407 s maplewood,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012421,P005214214,2017-01-16,POLICE,2017-03-03T09:00:00Z,6407 s maplewood,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012421,P005214215,2017-01-16,POLICE,2017-03-03T09:00:00Z,6407 s maplewood,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012423,P005171771,2017-01-15,POLICE,2017-03-03T09:00:00Z,3605 w 55th,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012423,P005171772,2017-01-15,POLICE,2017-03-03T09:00:00Z,3605 w 55th,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012423,P005171773,2017-01-15,POLICE,2017-03-03T09:00:00Z,3605 w 55th,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012423,P005171774,2017-01-15,POLICE,2017-03-03T09:00:00Z,3605 w 55th,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012423,P005171775,2017-01-15,POLICE,2017-03-03T09:00:00Z,3605 w 55th,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012423,P005171776,2017-01-15,POLICE,2017-03-03T09:00:00Z,3605 w 55th,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012518,P005214206,2017-01-05,POLICE,2017-03-03T09:00:00Z,3311 w 61st,13-12-125  Duty to secure and maintain vacant building.,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012518,P005214207,2017-01-05,POLICE,2017-03-03T09:00:00Z,3311 w 61st,13-12-140  Watchman required,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012518,P005214208,2017-01-05,POLICE,2017-03-03T09:00:00Z,3311 w 61st,13-12-125  Duty to secure and maintain vacant building.,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012518,P005214209,2017-01-05,POLICE,2017-03-03T09:00:00Z,3311 w 61st,13-12-140  Watchman required,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012518,P005214210,2017-01-05,POLICE,2017-03-03T09:00:00Z,3311 w 61st,13-12-125  Duty to secure and maintain vacant building.,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012518,P005214211,2017-01-05,POLICE,2017-03-03T09:00:00Z,3311 w 61st,13-12-140  Watchman required,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012519,P005171752,2017-01-09,POLICE,2017-03-03T09:00:00Z,3602 w 79th pl,13-12-125  Duty to secure and maintain vacant building.,"BAYVIEW LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012519,P005171753,2017-01-09,POLICE,2017-03-03T09:00:00Z,3602 w 79th pl,13-12-140  Watchman required,"BAYVIEW LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012519,P005171754,2017-01-09,POLICE,2017-03-03T09:00:00Z,3602 w 79th pl,13-12-125  Duty to secure and maintain vacant building.,"BAYVIEW LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012519,P005171755,2017-01-09,POLICE,2017-03-03T09:00:00Z,3602 w 79th pl,13-12-140  Watchman required,"BAYVIEW LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012519,P005171756,2017-01-09,POLICE,2017-03-03T09:00:00Z,3602 w 79th pl,13-12-125  Duty to secure and maintain vacant building.,"BAYVIEW LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012519,P005171757,2017-01-09,POLICE,2017-03-03T09:00:00Z,3602 w 79th pl,13-12-140  Watchman required,"BAYVIEW LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012520,P005196050,2017-01-22,POLICE,2017-03-03T09:00:00Z,3544 w 62nd,13-12-125  Duty to secure and maintain vacant building.,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012520,P005214201,2017-01-22,POLICE,2017-03-03T09:00:00Z,3544 w 62nd,13-12-140  Watchman required,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012520,P005214202,2017-01-22,POLICE,2017-03-03T09:00:00Z,3544 w 62nd,13-12-125  Duty to secure and maintain vacant building.,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012520,P005214203,2017-01-22,POLICE,2017-03-03T09:00:00Z,3544 w 62nd,13-12-140  Watchman required,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012520,P005214204,2017-01-22,POLICE,2017-03-03T09:00:00Z,3544 w 62nd,13-12-125  Duty to secure and maintain vacant building.,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012520,P005214205,2017-01-22,POLICE,2017-03-03T09:00:00Z,3544 w 62nd,13-12-140  Watchman required,"CITI MORTGAGE INC,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012523,P004969617,2017-01-25,POLICE,2017-03-03T01:00:00Z,331 n kenneth,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012523,P004969617,2017-01-25,POLICE,2017-03-03T01:00:00Z,3313 n kenneth,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012523,P004969618,2017-01-25,POLICE,2017-03-03T01:00:00Z,331 n kenneth,13-12-140  Watchman required,"JP MORGAN CHASE BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012523,P004969618,2017-01-25,POLICE,2017-03-03T01:00:00Z,3313 n kenneth,13-12-140  Watchman required,"JP MORGAN CHASE BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012523,P004969619,2017-01-25,POLICE,2017-03-03T01:00:00Z,331 n kenneth,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012523,P004969619,2017-01-25,POLICE,2017-03-03T01:00:00Z,3313 n kenneth,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012523,P004969620,2017-01-25,POLICE,2017-03-03T01:00:00Z,331 n kenneth,13-12-140  Watchman required,"JP MORGAN CHASE BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012523,P004969620,2017-01-25,POLICE,2017-03-03T01:00:00Z,3313 n kenneth,13-12-140  Watchman required,"JP MORGAN CHASE BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012528,P005108523,2017-01-17,POLICE,2017-03-03T01:00:00Z,2658 w 21st  pl,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012528,P005108523,2017-01-17,POLICE,2017-03-03T01:00:00Z,2658 w 21st pl,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012528,P005108524,2017-01-17,POLICE,2017-03-03T01:00:00Z,2658 w 21st  pl,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012528,P005108524,2017-01-17,POLICE,2017-03-03T01:00:00Z,2658 w 21st pl,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012528,P005108525,2017-01-17,POLICE,2017-03-03T01:00:00Z,2658 w 21st  pl,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012528,P005108525,2017-01-17,POLICE,2017-03-03T01:00:00Z,2658 w 21st pl,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012528,P005109336,2017-01-17,POLICE,2017-03-03T01:00:00Z,2658 w 21st  pl,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012528,P005109336,2017-01-17,POLICE,2017-03-03T01:00:00Z,2658 w 21st pl,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012528,P005109337,2017-01-17,POLICE,2017-03-03T01:00:00Z,2658 w 21st  pl,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012528,P005109337,2017-01-17,POLICE,2017-03-03T01:00:00Z,2658 w 21st pl,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012528,P005109338,2017-01-17,POLICE,2017-03-03T01:00:00Z,2658 w 21st  pl,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012528,P005109338,2017-01-17,POLICE,2017-03-03T01:00:00Z,2658 w 21st pl,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012529,P005109861,2017-01-24,POLICE,2017-03-03T01:00:00Z,1345 s keeler,13-12-125  Duty to secure and maintain vacant building.,"FANNIE MAE,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012529,P005109862,2017-01-24,POLICE,2017-03-03T01:00:00Z,1345 s keeler,13-12-140  Watchman required,"FANNIE MAE,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012529,P005109863,2017-01-24,POLICE,2017-03-03T01:00:00Z,1345 s keeler,13-12-125  Duty to secure and maintain vacant building.,"FANNIE MAE,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012529,P005109864,2017-01-24,POLICE,2017-03-03T01:00:00Z,1345 s keeler,13-12-140  Watchman required,"FANNIE MAE,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012529,P005109865,2017-01-24,POLICE,2017-03-03T01:00:00Z,1345 s keeler,13-12-125  Duty to secure and maintain vacant building.,"FANNIE MAE,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012529,P005109866,2017-01-24,POLICE,2017-03-03T01:00:00Z,1345 s keeler,13-12-140  Watchman required,"FANNIE MAE,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012534,P005196061,2017-01-09,POLICE,2017-03-03T09:00:00Z,7243 s claremont,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012534,P005196062,2017-01-09,POLICE,2017-03-03T09:00:00Z,7243 s claremont,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012534,P005196063,2017-01-09,POLICE,2017-03-03T09:00:00Z,7243 s claremont,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012534,P005196064,2017-01-09,POLICE,2017-03-03T09:00:00Z,7243 s claremont,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012534,P005196065,2017-01-09,POLICE,2017-03-03T09:00:00Z,7243 s claremont,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012534,P005196066,2017-01-09,POLICE,2017-03-03T09:00:00Z,7243 s claremont,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012535,P005196171,2017-01-15,POLICE,2017-03-03T09:00:00Z,6533 s whipple,13-12-125  Duty to secure and maintain vacant building.,"U S BANK N A,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012535,P005196172,2017-01-15,POLICE,2017-03-03T09:00:00Z,6533 s whipple,13-12-140  Watchman required,"U S BANK N A,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012535,P005196173,2017-01-15,POLICE,2017-03-03T09:00:00Z,6533 s whipple,13-12-125  Duty to secure and maintain vacant building.,"U S BANK N A,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012535,P005196174,2017-01-15,POLICE,2017-03-03T09:00:00Z,6533 s whipple,13-12-140  Watchman required,"U S BANK N A,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012535,P005196175,2017-01-15,POLICE,2017-03-03T09:00:00Z,6533 s whipple,13-12-125  Duty to secure and maintain vacant building.,"U S BANK N A,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012535,P005196176,2017-01-15,POLICE,2017-03-03T09:00:00Z,6533 s whipple,13-12-140  Watchman required,"U S BANK N A,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012538,P005171777,2017-01-15,POLICE,2017-05-05T09:00:00Z,7033 s washtenaw,13-12-125  Duty to secure and maintain vacant building.,"MID FIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012538,P005171778,2017-01-15,POLICE,2017-05-05T09:00:00Z,7033 s washtenaw,13-12-140  Watchman required,"MID FIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012538,P005171779,2017-01-15,POLICE,2017-05-05T09:00:00Z,7033 s washtenaw,13-12-125  Duty to secure and maintain vacant building.,"MID FIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012538,P005171780,2017-01-15,POLICE,2017-05-05T09:00:00Z,7033 s washtenaw,13-12-140  Watchman required,"MID FIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012538,P005171781,2017-01-15,POLICE,2017-05-05T09:00:00Z,7033 s washtenaw,13-12-125  Duty to secure and maintain vacant building.,"MID FIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012538,P005171782,2017-01-15,POLICE,2017-05-05T09:00:00Z,7033 s washtenaw,13-12-140  Watchman required,"MID FIRST BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012539,P005196073,2017-01-21,POLICE,2017-03-03T09:00:00Z,4155 w 78th pl,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012539,P005196073,2017-01-21,POLICE,2017-03-03T09:00:00Z,4155 w 78th st,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012539,P005196074,2017-01-21,POLICE,2017-03-03T09:00:00Z,4155 w 78th pl,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012539,P005196074,2017-01-21,POLICE,2017-03-03T09:00:00Z,4155 w 78th st,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012539,P005196075,2017-01-21,POLICE,2017-03-03T09:00:00Z,4155 w 78th pl,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012539,P005196075,2017-01-21,POLICE,2017-03-03T09:00:00Z,4155 w 78th st,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012539,P005196076,2017-01-21,POLICE,2017-03-03T09:00:00Z,4155 w 78th pl,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012539,P005196076,2017-01-21,POLICE,2017-03-03T09:00:00Z,4155 w 78th st,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012539,P005196077,2017-01-21,POLICE,2017-03-03T09:00:00Z,4155 w 78th pl,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012539,P005196077,2017-01-21,POLICE,2017-03-03T09:00:00Z,4155 w 78th st,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012539,P005196078,2017-01-21,POLICE,2017-03-03T09:00:00Z,4155 w 78th pl,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012539,P005196078,2017-01-21,POLICE,2017-03-03T09:00:00Z,4155 w 78th st,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012540,P005171721,2017-01-09,POLICE,2017-03-03T09:00:00Z,6459 s whipple,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012540,P005171722,2017-01-09,POLICE,2017-03-03T09:00:00Z,6459 s whipple,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012540,P005171723,2017-01-09,POLICE,2017-03-03T09:00:00Z,6459 s whipple,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012540,P005171724,2017-01-09,POLICE,2017-03-03T09:00:00Z,6459 s whipple,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012540,P005196874,2017-01-09,POLICE,2017-03-03T09:00:00Z,6459 s whipple,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012544,P005214096,2017-01-15,POLICE,2017-03-03T09:00:00Z,6717 s artesian,13-12-125  Duty to secure and maintain vacant building.,"FEDERAL HOME LOAN MORTGAGE CORP,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012544,P005214097,2017-01-15,POLICE,2017-03-03T09:00:00Z,6717 s artesian,13-12-140  Watchman required,"FEDERAL HOME LOAN MORTGAGE CORP,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012544,P005214098,2017-01-15,POLICE,2017-03-03T09:00:00Z,6717 s artesian,13-12-125  Duty to secure and maintain vacant building.,"FEDERAL HOME LOAN MORTGAGE CORP,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012544,P005214099,2017-01-15,POLICE,2017-03-03T09:00:00Z,6717 s artesian,13-12-140  Watchman required,"FEDERAL HOME LOAN MORTGAGE CORP,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012544,P005214100,2017-01-15,POLICE,2017-03-03T09:00:00Z,6717 s artesian,13-12-125  Duty to secure and maintain vacant building.,"FEDERAL HOME LOAN MORTGAGE CORP,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP012544,P005214101,2017-01-15,POLICE,2017-03-03T09:00:00Z,6717 s artesian,13-12-140  Watchman required,"FEDERAL HOME LOAN MORTGAGE CORP,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP013105,P004936641,2017-02-01,POLICE,2017-03-03T01:00:00Z,3332 w van buren,13-12-125  Duty to secure and maintain vacant building.,"U S BANK N A,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP013105,P004936642,2017-02-01,POLICE,2017-03-03T01:00:00Z,3332 w van buren,13-12-140  Watchman required,"U S BANK N A,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP013106,P005016669,2017-02-01,POLICE,2017-03-03T01:00:00Z,4048 w lexington,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP013106,P005016670,2017-02-01,POLICE,2017-03-03T01:00:00Z,4048 w lexington,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016479,P005145212,2017-02-07,POLICE,2017-04-07T11:00:00Z,8941 s morgan,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016479,P005145215,2017-02-07,POLICE,2017-04-07T11:00:00Z,8941 s morgan,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016479,P005145578,2017-02-07,POLICE,2017-04-07T11:00:00Z,8941 s morgan,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016503,P004577969,2017-02-06,POLICE,2017-04-07T09:00:00Z,2119 w 51st,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016503,P004577970,2017-02-06,POLICE,2017-04-07T09:00:00Z,2119 w 51st,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016503,P004577971,2017-02-06,POLICE,2017-04-07T09:00:00Z,2119 w 51st,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016503,P004577972,2017-02-06,POLICE,2017-04-07T09:00:00Z,2119 w 51st,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016503,P004577974,2017-02-06,POLICE,2017-04-07T09:00:00Z,2119 w 51st,13-12-125  Duty to secure and maintain vacant building.,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016503,P004577975,2017-02-06,POLICE,2017-04-07T09:00:00Z,2119 w 51st,13-12-140  Watchman required,"HSBC BANK USA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016691,P004577951,2017-02-06,POLICE,2017-04-07T09:00:00Z,4437 s fairfield,13-12-125  Duty to secure and maintain vacant building.,"HOUSING URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016691,P004577952,2017-02-06,POLICE,2017-04-07T09:00:00Z,4437 s fairfield,13-12-140  Watchman required,"HOUSING URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016691,P004577953,2017-02-06,POLICE,2017-04-07T09:00:00Z,4437 s fairfield,13-12-125  Duty to secure and maintain vacant building.,"HOUSING URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016691,P004577954,2017-02-06,POLICE,2017-04-07T09:00:00Z,4437 s fairfield,13-12-140  Watchman required,"HOUSING URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016691,P004577955,2017-02-06,POLICE,2017-04-07T09:00:00Z,4437 s fairfield,13-12-125  Duty to secure and maintain vacant building.,"HOUSING URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016691,P004577956,2017-02-06,POLICE,2017-04-07T09:00:00Z,4437 s fairfield,13-12-140  Watchman required,"HOUSING URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016692,P005145587,2017-02-16,POLICE,2017-04-07T11:00:00Z,9151 s racine,13-12-140  Watchman required,"HSBC BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016692,P005145588,2017-02-16,POLICE,2017-04-07T11:00:00Z,9151 s racine,13-12-140  Watchman required,"HSBC BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP016692,P005145589,2017-02-16,POLICE,2017-04-07T11:00:00Z,9151 s racine,13-12-140  Watchman required,"HSBC BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP018106,P005240534,2017-02-27,POLICE,2017-05-05T09:00:00Z,930 n hamlin,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP018106,P005240535,2017-02-27,POLICE,2017-05-05T09:00:00Z,930 n hamlin,13-12-140  Watchman required,"BANK OF AMERICA NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP018106,P005240536,2017-02-27,POLICE,2017-05-05T09:00:00Z,930 n hamlin,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP018106,P005240537,2017-02-27,POLICE,2017-05-05T09:00:00Z,930 n hamlin,13-12-140  Watchman required,"BANK OF AMERICA NA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP018136,P005240398,2017-02-21,POLICE,2017-05-05T01:00:00Z,4050 w carroll,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP018136,P005240399,2017-02-21,POLICE,2017-05-05T01:00:00Z,4050 w carroll,13-12-140  Watchman required,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
17CP018136,P005240400,2017-02-21,POLICE,2017-05-05T01:00:00Z,4050 w carroll,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA,",City non-suit,0,0,0,0,0,NA,NA,NA
